Concessionário,Petróleo (bbl/d),Gás Natural (Mm³/d),Produção Total (boe/d),mes
Petrogal Brasil,102454.28420758,4531.99661129032,130959.68181324,2021-10-01
Repsol Sinopec,65025.844110953,3140.93427903226,84781.7239485529,2021-10-01
TotalEnergies EP,50612.2530933874,1792.05735096774,61883.9533400778,2021-10-01
Eneva,121.41102765581,8148.15778,51371.7753138776,2021-10-01
Petronas,39226.7548955008,451.411048709677,42066.0446237854,2021-10-01
Equinor Energy,27837.4897933032,954.410461290323,33840.5502568317,2021-10-01
Enauta Energia,14001.7538931176,1566.47399677419,23854.5777027679,2021-10-01
Trident Energy,20646.4005132747,210.207700645161,21968.5670108697,2021-10-01
CNODC Brasil,17222.6485508984,685.69255516129,21535.5244412774,2021-10-01
CNOOC Petroleum,17222.6485508984,685.69255516129,21535.5244412774,2021-10-01
Karoon Brasil,13603.9517451972,90.3690967741935,14172.3561937785,2021-10-01
Petro Rio Jaguar,12767.4007436479,158.460051935484,13764.0843629123,2021-10-01
Petro Rio O&G,12575.3089013279,52.1570225806452,12903.3666635259,2021-10-01
Potiguar E&P S.A.,6532.18621734705,301.117951290323,8426.16091855244,2021-10-01
Perenco Brasil,6260.70550711206,32.8621467741935,6467.40216651385,2021-10-01
Chevron Brasil,5150.68707768048,29.2160693548387,5334.45060286923,2021-10-01
3R MACAU S.A.,4752.93089609732,54.9463877419355,5098.53323518042,2021-10-01
ONGC Campos,3586.17736800922,42.3367141935484,3852.46725631094,2021-10-01
QP Brasil,3054.89183343565,36.0646083870968,3281.73136791489,2021-10-01
PetroRio,2852.29747130366,35.4007222580645,3074.96128816966,2021-10-01
Maha Energy,2431.1872251905,76.7323493548387,2913.81912348606,2021-10-01
Brasoil Manati,28.1719778311613,324.666279032258,2070.26118635105,2021-10-01
Geopark Brasil,28.1719778311613,324.666279032258,2070.26118635105,2021-10-01
Alvopetro,61.4926521003548,301.512334193548,1957.94794683428,2021-10-01
Imetame,171.409721541584,245.953942258065,1718.41328709578,2021-10-01
Dommo Energia,1243.07249800177,4.86319516129032,1273.66107155921,2021-10-01
3R Rio Ventura S.A,812.982509280477,49.1155235483871,1121.90982045036,2021-10-01
Duna Energia,459.020527783313,0.588165483870968,462.719976925419,2021-10-01
SHB,314.856958533397,5.6858535483871,350.619897040577,2021-10-01
3R Pescada LTDA,87.9735434990322,41.0830303225806,346.377998452303,2021-10-01
Petrosynergy,304.779958570761,5.82006419354839,341.387056535984,2021-10-01
Imetame Lagoa Parda,272.772921264923,4.07465096774194,298.401701668335,2021-10-01
Origem,4.06767896715806,33.0915509677419,212.207247159571,2021-10-01
Petroborn,0,32.7121532258065,205.75322848121,2021-10-01
Nova Petróleo,174.088411621587,2.1699064516129,187.736710920006,2021-10-01
Petrom,132.170719537903,2.46341677419355,147.665142998394,2021-10-01
BGM,119.167551848387,0.0947267741935484,119.763365259977,2021-10-01
Recôncavo E&P,95.172941183871,0.989962580645161,101.399617723239,2021-10-01
Partex Brasil,79.8582683193548,0.114268064516129,80.576992734229,2021-10-01
Energizzi Energias,55.7171659509677,0.962451612903226,61.7708037303226,2021-10-01
Phoenix Óleo & Gás,42.4785361806452,0.868160967741935,47.9391037171581,2021-10-01
Petro-Victory,23.5865846029032,0.179629032258065,24.7164170862903,2021-10-01
IPI,14.9963780439516,0.29802935483871,16.8709260603097,2021-10-01
NTF,12.6159588700322,0.0128693548387097,12.6969046667903,2021-10-01
Newo,12.6159588700322,0.0128693548387097,12.6969046667903,2021-10-01
Ubuntu Engenharia,11.9778272109677,0.0123529032258065,12.0555246252065,2021-10-01
Vipetro,11.4852782767806,0.0273903225806452,11.6575582016516,2021-10-01
Guto & Cacal,8.59877896129032,0.0288790322580645,8.78042258717742,2021-10-01
EPG Brasil,6.78487891612903,0.124387096774194,7.56725012129032,2021-10-01
Sonangol Guanambi,5.87784773470968,0.121109677419355,6.63960459483871,2021-10-01
Oeste de Canoas,6.32024456451613,0.0401935483870968,6.57305434709677,2021-10-01
Perícia,6.13378213258065,0.0195,6.25643342758065,2021-10-01
Nord,2.02897096774194,0.00316451612903226,2.04887517293548,2021-10-01
Total Geral,2777445.71714324,131703.25956871,3605834.19621111,2021-10-01
Petrobras,2067163.8763839,96864.3659280645,2676422.3338419,2021-12-01
Shell Brasil,324939.329965367,14630.3681719355,416961.565996888,2021-12-01
Petrogal Brasil,97043.8465338684,4402.63169096774,124735.563370034,2021-12-01
Repsol Sinopec,54913.380140132,2671.61026516129,71717.3011020461,2021-12-01
TotalEnergies EP,53222.4030793282,2168.65876741935,66862.8546812301,2021-12-01
Petronas,38006.0261988337,433.211883870968,40730.8466381242,2021-12-01
Equinor Energy,28259.3052488556,958.239882903226,34286.4520467392,2021-12-01
CNODC Brasil,24245.3848880603,1057.01696580645,30893.8207697594,2021-12-01
CNOOC Petroleum,24245.3848880603,1057.01696580645,30893.8207697594,2021-12-01
Eneva,92.5094643281839,3538.89697451613,22351.4990436095,2021-12-01
Trident Energy,19124.8284431609,264.836744516129,20790.6012471859,2021-12-01
Enauta Energia,13052.9784398212,1222.87793032258,20744.6482747434,2021-12-01
Petro Rio O&G,15865.1336761734,110.465789032258,16559.9425006864,2021-12-01
Karoon Brasil,13324.9601942918,87.5997741935484,13875.9461300121,2021-12-01
Petro Rio Jaguar,12757.1431530954,163.795374193548,13787.3849356517,2021-12-01
Potiguar E&P S.A.,7153.36817352446,380.93326,9549.36600160506,2021-12-01
Perenco Brasil,8740.61006000823,49.2801490322581,9050.57283419282,2021-12-01
ONGC Campos,7369.25940095148,71.0284287096774,7816.0147221339,2021-12-01
QP Brasil,6277.51726634998,60.5056987096774,6658.0866151511,2021-12-01
3R Macau,5309.86016459033,158.418438387097,6306.28204254188,2021-12-01
PetroRecôncavo,3203.38494267479,116.091305806452,3933.57719884926,2021-12-01
SPE Miranga,815.172838222371,431.659102580645,3530.22657822514,2021-12-01
PetroRio,2850.00587642077,36.5926580645161,3080.16674304155,2021-12-01
Maha Energy,2365.44020038836,90.2136087096774,2932.86665858658,2021-12-01
Dommo Energia,2024.20518682082,13.1568338709677,2106.95917207077,2021-12-01
Alvopetro,58.691347246829,296.839876129032,1925.75776852198,2021-12-01
Brasoil Manati,21.3879510828387,250.393848387097,1596.31768260648,2021-12-01
Geopark Brasil,21.3879510828387,250.393848387097,1596.31768260648,2021-12-01
Imetame,195.198450493032,191.873569032258,1402.04674372782,2021-12-01
Chevron Brasil,1174.53146655468,6.41582387096774,1214.88577969653,2021-12-01
Karavan,1002.50706825842,4.99051806451613,1033.89647868579,2021-12-01
3R Rio Ventura S.A,861.725055066297,24.0925329032258,1013.26250944634,2021-12-01
Duna Energia,463.152659042232,0.586102258064516,466.839130886029,2021-12-01
SHB,394.377689271529,5.2101764516129,427.148709218648,2021-12-01
3R Pescada LTDA,88.1510784587097,53.6356922580645,425.509391980406,2021-12-01
Origem,7.96505422716774,62.1860909677419,399.103751056981,2021-12-01
Petrosynergy,334.240789484906,5.63637516129032,369.692518338142,2021-12-01
Imetame Lagoa Parda,264.413644065635,4.3343135483871,291.675652765416,2021-12-01
Petroborn,0,31.4684467741935,197.93055120479,2021-12-01
Petrom,162.725244933529,3.1927,182.806721320529,2021-12-01
Geopar - Geosol,150.712937389935,0.793363225806452,155.703041341245,2021-12-01
Nova Petróleo,121.972975512977,1.40373322580645,130.802190793987,2021-12-01
Slim Drilling,100.47529159329,0.528909032258065,103.802028913477,2021-12-01
Partex Brasil,97.6016194322581,0.139656774193548,98.4800340071484,2021-12-01
Recôncavo E&P,89.9037035806452,0.931884193548387,95.7650781000677,2021-12-01
BGM,91.2144188258064,0.0725096774193548,91.6704909199355,2021-12-01
Energizzi Energias,60.1972150065806,1.12613225806452,67.2803729446774,2021-12-01
Phoenix Óleo & Gás,52.1691044196774,1.11032741935484,59.1528529252097,2021-12-01
IPI,46.9503009477968,0.933062903225806,52.8190893271355,2021-12-01
Petro-Victory,44.7851718253226,0.273003225806452,46.5023102450322,2021-12-01
Oeste de Canoas,13.9796099677419,0.0889032258064516,14.5387943664516,2021-12-01
NTF,14.1047974764516,0.0143854838709677,14.1952794367581,2021-12-01
Newo,14.1047974764516,0.0143854838709677,14.1952794367581,2021-12-01
Perícia,11.9120885516129,0.0378677419354839,12.1502694535161,2021-12-01
Guto & Cacal,11.7091914548387,0.0395061290322581,11.9576775002871,2021-12-01
Vipetro,11.3828700251258,0.0271461290322581,11.5536140189742,2021-12-01
Sonangol Guanambi,7.44372636877419,0.153374193548387,8.40842090509677,2021-12-01
EPG Brasil,7.35065747048387,0.130225806451613,8.16975305016129,2021-12-01
Ubuntu Engenharia,6.83134235129032,0.00850129032258065,6.88481385217419,2021-12-01
Nord,1.62317677419355,0.00253161290322581,1.63910013834839,2021-12-01
Total Geral,2838372.19525295,132238.551915806,3670127.5614785,2021-12-01
Petrobras,2107381.0355635,97953.743611,2723491.4716654,2021-11-01
Shell Brasil,324596.876331817,14428.457648,415349.133530784,2021-11-01
Petrogal Brasil,100569.581458677,4519.087143,128993.780961589,2021-11-01
Repsol Sinopec,55247.6438871529,2764.75291433333,72637.4144152558,2021-11-01
TotalEnergies EP,41929.1722638329,1377.77963233333,50595.1443730795,2021-11-01
Eneva,133.311009202393,7781.354883,49076.5547658446,2021-11-01
Petronas,38482.1423856273,440.616039666667,41253.5335580831,2021-11-01
Equinor Energy,27615.0826865783,866.421865333333,33064.7115993706,2021-11-01
CNODC Brasil,21736.9582430399,883.298919666667,27292.7406209485,2021-11-01
CNOOC Petroleum,21736.9582430399,883.298919666667,27292.7406209485,2021-11-01
Enauta Energia,13446.2348754367,1638.21659533333,23750.3059989303,2021-11-01
Trident Energy,17312.8090419239,217.844229666667,18683.0078561236,2021-11-01
Petro Rio O&G,14109.0972536686,98.677643,14729.7608793864,2021-11-01
Karoon Brasil,13089.3551171574,86.6502153333333,13634.3685080631,2021-11-01
Petro Rio Jaguar,11277.6637080049,140.214380333333,12159.5855195693,2021-11-01
Potiguar E&P S.A.,6370.86295936212,344.158122333333,8535.55215879555,2021-11-01
Perenco Brasil,7185.37106117888,42.3738926666667,7451.89479501261,2021-11-01
ONGC Campos,6055.96231972145,56.3678583333333,6410.50543874504,2021-11-01
3R MACAU S.A.,5218.56747996789,80.5275016666667,5725.0701652259,2021-11-01
QP Brasil,5158.7827164115,48.0170643333333,5460.80092782594,2021-11-01
SPE Miranga,764.650105096667,400.762876666667,3285.37245438343,2021-11-01
PetroRio,2519.48320010848,31.324553,2716.50868681341,2021-11-01
Maha Energy,2274.30891803927,69.249131,2709.87279469438,2021-11-01
Brasoil Manati,26.3796099022333,342.446258333333,2180.30151002982,2021-11-01
Geopark Brasil,26.3796099022333,342.446258333333,2180.30151002982,2021-11-01
Dommo Energia,1930.75824836029,12.5797893333333,2009.88273310698,2021-11-01
Alvopetro,54.9542691473167,296.168532,1917.79806340624,2021-11-01
Chevron Brasil,1739.77794207503,7.34060833333333,1785.94897377611,2021-11-01
Imetame,189.001951379927,227.171459666667,1617.86727010592,2021-11-01
3R Rio Ventura S.A,859.455799018493,44.713816,1140.69720603345,2021-11-01
Duna Energia,473.46741646053,0.574617666666667,477.081652406507,2021-11-01
3R Pescada LTDA,103.794654280333,56.6897676666667,460.36252184781,2021-11-01
Petrosynergy,335.415148480137,7.28042066666667,381.207611193543,2021-11-01
SHB,337.02866295642,5.165019,369.51565111281,2021-11-01
Imetame Lagoa Parda,268.497027538613,4.75111933333333,298.380665432607,2021-11-01
Petroborn,0,39.8220513333333,250.473136696913,2021-11-01
Origem,5.55041767526,35.4775613333333,228.697537725273,2021-11-01
Geopar - Geosol,158.335903054,0.83349,163.5783967909,2021-11-01
Petrom,148.209524904143,1.61723266666667,158.38161110327,2021-11-01
Nova Petróleo,126.198443832517,1.47451666666667,135.472873507683,2021-11-01
BGM,125.238503513333,0.0995566666666667,125.8646960309,2021-11-01
Slim Drilling,105.557268702667,0.55566,109.052264527267,2021-11-01
Recôncavo E&P,88.19571582,0.987748333333333,94.4084651644833,2021-11-01
Partex Brasil,79.5807727233333,0.113871,80.2969996778433,2021-11-01
Energizzi Energias,55.3187112217333,1.06883666666667,62.0414907761,2021-11-01
Phoenix Óleo & Gás,51.1395098653333,0.809236,56.2294505504933,2021-11-01
IPI,40.1068455721967,0.79706,45.1202015307967,2021-11-01
Petro-Victory,42.2368079611667,0.24565,43.7818997876667,2021-11-01
Vipetro,13.33810189809,0.0318086666666667,13.5381723677767,2021-11-01
Perícia,12.79976335,0.0407,13.055758617,2021-11-01
NTF,12.3171252626667,0.0125633333333333,12.3961462423,2021-11-01
Newo,12.3171252626667,0.0125633333333333,12.3961462423,2021-11-01
Guto & Cacal,11.2566632966667,0.0380293333333333,11.49586057776,2021-11-01
Sonangol Guanambi,9.77369382693333,0.201383,11.0403546341633,2021-11-01
Oeste de Canoas,9.53954516666667,0.0606666666666667,9.92112697333333,2021-11-01
Ubuntu Engenharia,7.81865315066667,0.008148,7.86990252254667,2021-11-01
EPG Brasil,6.8775927445,0.122183333333333,7.64610269633333,2021-11-01
Nord,2.09660333333333,0.00327,2.11717101203333,2021-11-01
Total Geral,2851680.62446018,136584.957092333,3710774.05342911,2021-11-01
Petrobras,2087675.3353551,96182.3572642857,2692644.08789958,2021-02-01
Shell Brasil,338795.519333694,15038.6458185714,433385.744189803,2021-02-01
Petrogal Brasil,99513.3811766546,4478.22304785714,127680.553285297,2021-02-01
Repsol Sinopec,63168.4414295584,2927.36617928571,81581.0184976915,2021-02-01
Total E&P do Brasil,40974.7758752844,1446.60444107143,50073.6429547799,2021-02-01
Petronas,42713.4715444289,503.847325,45882.5754876872,2021-02-01
Equinor Energy,35072.694341117,1123.61592285714,42140.0250088631,2021-02-01
Eneva,86.0135718194536,5349.82328214286,33735.3855500744,2021-02-01
Trident Energy,23141.9779144398,195.8094175,24373.5819467254,2021-02-01
Petro Rio Jaguar,13860.0932254973,159.82274,14865.3478937767,2021-02-01
Petro Rio O&G,11837.5284841675,31.9409796428571,12038.4311773349,2021-02-01
Enauta Energia,1844.51072870521,1306.02263571429,10059.1449630473,2021-02-01
Karoon,8363.81868848214,55.9622857142857,8715.81083279072,2021-02-01
Potiguar E&P S.A.,6358.55698084084,233.817939285714,7829.22739353951,2021-02-01
Chevron Brasil,7013.68452333109,49.4606467857143,7324.78259409035,2021-02-01
ONGC Campos,5791.71156268181,60.2014771428571,6170.36741562973,2021-02-01
QPI Brasil,4933.6802194799,51.28274,5256.2389103593,2021-02-01
CNODC Brasil,3558.59274944733,229.812493928571,5004.0696718842,2021-02-01
CNOOC Petroleum,3558.59274944733,229.812493928571,5004.0696718842,2021-02-01
SPE 3R Petroleum,4525.06767279435,75.4327471428571,4999.52532010097,2021-02-01
Perenco Brasil,4052.14798287261,20.573388571428598,4181.55068804307,2021-02-01
Maha Energy,3160.1634613108,75.4087903571428,3634.47042498706,2021-02-01
PetroRio White Shark,3096.41012012058,35.7051528571428,3320.98874761296,2021-02-01
Alvopetro,54.4028085579928,301.464064285714,1950.55449474292,2021-02-01
Brasoil Manati,23.6372856888571,287.194046071429,1830.03326860939,2021-02-01
Geopark Brasil,23.6372856888571,287.194046071429,1830.03326860939,2021-02-01
Barra Energia,1738.14294310536,13.6494285714286,1823.99525542821,2021-02-01
Dommo Energia,1483.40900540007,3.18878428571429,1503.4658526882,2021-02-01
Imetame,165.046734964514,189.327440357143,1355.88036259728,2021-02-01
Duna Energia,479.103395319764,1.37654428571429,487.761597333493,2021-02-01
OP Pescada,79.55430310625,61.5706535714286,466.822015646357,2021-02-01
SHB,383.963661868943,7.24595857142857,429.5393645511,2021-02-01
Petrosynergy,382.101258113386,4.6461975,411.324957610861,2021-02-01
Imetame Lagoa Parda,0,4.26933857142857,297.131581349664,2021-02-01
Petroborn,0,34.0248517857143,214.009853010304,2021-02-01
Nova Petróleo,184.262459439507,1.72958357142857,195.141211482914,2021-02-01
Eagle,1.74045557146071,20.9416828571429,133.459661823146,2021-02-01
Recôncavo E&P,110.363701892857,0.9964925,116.631450384282,2021-02-01
Partex Brasil,91.9210804285714,0.131528571428571,92.7483701524286,2021-02-01
Petrom,81.5943108789607,0.790158571428571,86.5642581631178,2021-02-01
BGM,72.9662887214286,0.0580032142857143,73.331117918675,2021-02-01
Phoenix Óleo & Gás,22.9717339364286,3.6165225,45.7189733221536,2021-02-01
Santana,38.4786090468214,1.03657142857143,44.9984463839643,2021-02-01
Petro-Victory,35.1051143805357,0.261721428571428,36.7512924391786,2021-02-01
Oeste de Canoas,22.3063618928571,0.141857142857143,23.1986163685714,2021-02-01
Ubuntu Engenharia,14.1925069928571,0.0148146428571429,14.2856882816464,2021-02-01
NTF,12.3217827172143,0.0127142857142857,12.4017531586428,2021-02-01
Newo,12.3217827172143,0.0127142857142857,12.4017531586428,2021-02-01
Vipetro,9.81420619362857,0.023405,9.96141919667857,2021-02-01
EPG Brasil,7.39625496982143,0.124767857142857,8.18102108535714,2021-02-01
Sonangol Guanambi,6.42939885478571,0.0981289285714286,7.04661117100357,2021-02-01
Energizzi Energias,4.33547617857143,0.0514285714285714,4.65895212142857,2021-02-01
Perícia,4.29953440714286,0.0136714285714286,4.38552509528571,2021-02-01
Total Geral,2818912.26768522,131086.756330357,3643423.05851946,2021-02-01
Petrobras,2180642.01244791,100417.300083667,2812247.75068716,2022-04-01
Shell Brasil,340936.49100968,15752.7361343333,440018.208274771,2022-04-01
Petrogal Brasil,103182.628236835,4636.01637966667,132342.290421826,2022-04-01
Repsol Sinopec,68075.1153492743,3188.89185233333,88132.639210999,2022-04-01
TotalEnergies EP,66458.70505495,2564.50733,82588.9689042573,2022-04-01
Petronas,42901.9832472012,478.271571,45910.2205571927,2022-04-01
Equinor Energy,32412.3391188575,1006.09196666667,38740.4664317172,2022-04-01
CNODC Brasil,26083.9686461364,1167.80451166667,33429.2371416626,2022-04-01
CNOOC Petroleum,26083.9686461364,1167.80451166667,33429.2371416626,2022-04-01
Enauta Energia,12288.9489056398,1428.04722666667,21271.0946324001,2022-04-01
Petro Rio O&G,15686.4236058346,77.0778736666667,16171.228786402,2022-04-01
Trident Energy,12767.8210635828,183.960523333333,13924.8978028501,2022-04-01
Karoon Brasil,12964.453187667,82.180816,13481.3549059519,2022-04-01
Petro Rio Jaguar,12115.0953368571,147.78056,13044.6069809507,2022-04-01
Potiguar E&P S.A.,7696.97549099882,516.535308666667,10945.8844408035,2022-04-01
Perenco Brasil,8321.30316586123,50.8309163333333,8641.01997172379,2022-04-01
Origem Alagoas,2647.92224199126,833.052403666667,7887.6635810979,2022-04-01
3R Macau,6130.03620444793,153.221837333333,7093.77244912551,2022-04-01
SPE Miranga,1333.69172752746,561.012869333333,4862.35608318895,2022-04-01
3R Candeias S.A.,971.67239776885,427.003273333333,3657.44185641358,2022-04-01
PetroRecôncavo,3023.72817483982,96.2751923333333,3629.28084232994,2022-04-01
Maha Energy,2670.64497942213,103.514339666667,3321.73050820093,2022-04-01
Eneva,192.28625324575,489.219072666667,3269.38126869528,2022-04-01
PetroRio,2706.56936970955,33.0148733333333,2914.22665015029,2022-04-01
Dommo Energia,2264.51593336507,13.6200466666667,2350.18343908953,2022-04-01
Brasoil Manati,26.6375550103333,300.01818,1913.69490375613,2022-04-01
Geopark Brasil,26.6375550103333,300.01818,1913.69490375613,2022-04-01
Alvopetro,36.9205724918267,285.392283666667,1831.98381222126,2022-04-01
ONGC Campos,1653.84866074817,16.4039153333333,1757.02617145092,2022-04-01
QPI Brasil,1408.83404550581,13.9737056666667,1496.72599914507,2022-04-01
3R Rio Ventura S.A,1212.73469977773,20.3643373333333,1340.8225123803,2022-04-01
Seacrest SPE Cicaré,982.917372501933,7.15669,1027.93159283083,2022-04-01
Imetame,168.815969799777,134.394764,1014.13350035462,2022-04-01
SHB,641.331641563553,9.62288933333333,701.857787121247,2022-04-01
3R Areia,481.343128670913,0.60436,485.144438242513,2022-04-01
Origem,15.41002192038,72.5752186666667,471.894358042167,2022-04-01
3R Pescada LTDA,106.178072949667,48.840937,413.378286901637,2022-04-01
Petrosynergy,331.652150141247,7.067786,376.107181201907,2022-04-01
Petroborn,0,33.85294,212.9285605414,2022-04-01
Imetame Lagoa Parda,188.077428980853,2.704802,205.090119648473,2022-04-01
BGM,168.048837316333,0.468530333333333,170.995804092237,2022-04-01
Nova Petróleo,152.293689328047,2.39087233333333,167.33182203897,2022-04-01
Petrom,152.490340237697,1.01956966666667,158.903239722793,2022-04-01
Geopar - Geosol,115.8693702656,0.609944,119.70580213624,2022-04-01
Mandacaru Energia,114.709151913,0.164135,115.74152987735,2022-04-01
Recôncavo E&P,74.0655800806767,1.38236266666667,82.7603786051033,2022-04-01
Slim Drilling,77.2462468437333,0.406629333333333,79.8038680908267,2022-04-01
Energizzi Energias,70.6222802044667,1.22237,78.3107552541667,2022-04-01
Phoenix Óleo & Gás,44.440023574,4.71892833333333,74.1211861942833,2022-04-01
Petro-Victory,53.6524986206667,0.287416666666667,55.4602948448333,2022-04-01
IPI,18.8072321655133,0.373764,21.1581367103533,2022-04-01
Ubuntu Engenharia,16.8776568333333,0.022,17.0160326533333,2022-04-01
NTF,14.4032979944167,0.212898333333333,15.7423880604,2022-04-01
Newo,14.4032979944167,0.212898333333333,15.7423880604,2022-04-01
Vipetro,15.19961519626,0.0362483333333333,15.4276103257433,2022-04-01
EPG Brasil,7.89266324833333,0.138016666666667,8.7607618585,2022-04-01
Sonangol Guanambi,7.18300495206667,0.224633,8.59590384179667,2022-04-01
Oeste de Canoas,7.68405121666667,0.0488666666666667,7.99141326533333,2022-04-01
Guto & Cacal,4.70897108666667,0.0151823333333333,4.80446507869,2022-04-01
Nord,1.67728266666667,0.002616,1.69373680962667,2022-04-01
Total Geral,2998972.91376255,136842.720345,3859687.62461573,2022-04-01
Petrobras,2087743.16225804,97704.3208175,2702284.77637916,2022-02-01
Shell Brasil,353600.426315877,15944.5350867857,453888.522550093,2022-02-01
Petrogal Brasil,106608.472900249,4775.13942178571,136643.192586791,2022-02-01
Repsol Sinopec,63091.9428419464,2932.24007892857,81535.1758127921,2022-02-01
TotalEnergies EP,64488.9128777058,2684.38962178571,81373.2135647098,2022-02-01
Petronas,44027.9011179011,486.761667142857,47089.5395195129,2022-02-01
Equinor Energy,30188.0413732813,1024.74495892857,36633.4924633998,2022-02-01
CNODC Brasil,25226.8851970695,1166.37040142857,32563.1334116789,2022-02-01
CNOOC Petroleum,25226.8851970695,1166.37040142857,32563.1334116789,2022-02-01
Enauta Energia,8356.78209832629,1407.00936928571,17206.6036993533,2022-02-01
Petro Rio O&G,16644.1165556877,81.5716135714286,17157.1865064454,2022-02-01
Petro Rio Jaguar,12829.3767796032,156.522786428571,13813.8753669095,2022-02-01
Karoon Brasil,12782.7896507631,82.3124789285714,13300.5195038528,2022-02-01
Trident Energy,11294.5491278115,123.412318571429,12070.7891632853,2022-02-01
Potiguar E&P S.A.,8288.32193282145,522.1638875,11572.6335740578,2022-02-01
Perenco Brasil,7439.34046034832,52.0862167857143,7766.95286754927,2022-02-01
ONGC Campos,6803.04105525541,67.5842875,7228.13338261579,2022-02-01
3R Macau,6198.26987314588,160.047393571429,7204.93756970539,2022-02-01
QPI Brasil,5795.18312222508,57.5718003571428,6157.29880782944,2022-02-01
Maha Energy,3904.08723698445,131.384062857143,4730.46802938393,2022-02-01
SPE Miranga,1101.49600129998,506.935318928571,4290.0228396501,2022-02-01
Origem Energia,1571.61182196629,401.311328928571,4095.7838317745,2022-02-01
PetroRecôncavo,3083.42762880463,110.224496785714,3776.71877093239,2022-02-01
PetroRio,2866.1432108539,34.9679278571428,3086.08483316904,2022-02-01
Dommo Energia,2323.69725734229,11.4175803571428,2395.51166844845,2022-02-01
Brasoil Manati,23.6579522074286,301.159288571429,1917.89265705689,2022-02-01
Geopark Brasil,23.6579522074286,301.159288571429,1917.89265705689,2022-02-01
Alvopetro,42.3250704687786,288.832736428571,1859.02810438457,2022-02-01
Eneva,88.8745615351357,226.657988928571,1514.51024687795,2022-02-01
3R Rio Ventura S.A,971.360782610564,20.1480728571429,1098.08833274815,2022-02-01
Imetame,152.629814378329,127.569862142857,955.020008983093,2022-02-01
Karavan,861.131080627036,4.89250785714286,891.904025471971,2022-02-01
SHB,706.562340215418,8.67051107142857,761.0982074576,2022-02-01
3R Areia,459.310140490571,0.597773214285714,463.070020431518,2022-02-01
3R Pescada LTDA,77.5863788025,56.6066128571428,433.631218417486,2022-02-01
Petrosynergy,333.642010007614,4.94194464285714,364.725902841704,2022-02-01
Origem,4.19842346503214,48.0907964285714,306.680395749425,2022-02-01
Imetame Lagoa Parda,234.218275733989,3.15196535714286,254.043538957,2022-02-01
Petroborn,0,28.1636767857143,177.144175883554,2022-02-01
Nova Petróleo,140.119876487686,1.63820392857143,150.423867939654,2022-02-01
Petrom,142.251580704754,1.01913714285714,148.661759697268,2022-02-01
BGM,129.536839861429,0.102973928571428,130.184526307096,2022-02-01
Geopar - Geosol,124.468960235571,0.6552,128.590043747571,2022-02-01
Mandacaru Energia,117.400202194286,0.167985714285714,118.456800419857,2022-02-01
Recôncavo E&P,78.7901271330214,1.38243428571429,87.48537612765,2022-02-01
Slim Drilling,82.9793068237143,0.4368,85.7266958317143,2022-02-01
Energizzi Energias,65.1576243880714,1.24838571428571,73.0097333376428,2022-02-01
Phoenix Óleo & Gás,45.8673162446428,0.792734642857143,50.8534665286321,2022-02-01
Petro-Victory,43.6786870007143,0.252639285714286,45.2677401063928,2022-02-01
Ubuntu Engenharia,27.8005109278571,0.0366992857142857,28.0313424621357,2022-02-01
Vipetro,17.7346000161929,0.0422935714285714,18.0006185447,2022-02-01
NTF,15.5151754132321,0.0158232142857143,15.6147004246786,2022-02-01
Newo,15.5151754132321,0.0158232142857143,15.6147004246786,2022-02-01
Perícia,13.6870758321429,0.0435214285714286,13.9608173487857,2022-02-01
Oeste de Canoas,8.73834317857143,0.0555714285714286,9.08787690571429,2022-02-01
EPG Brasil,7.23597713285714,0.129160714285714,8.04837348517857,2022-02-01
Sonangol Guanambi,6.20786276114286,0.127909642857143,7.01239011188214,2022-02-01
Guto & Cacal,6.46502613571429,0.0210703571428571,6.597554678775,2022-02-01
Nord,1.79708857142857,0.00280285714285714,1.81471801031429,2022-02-01
Total Geral,2916554.96603159,133220.22552,3754484.87270954,2022-02-01
Petrobras,2198863.50799585,101540.876722258,2837536.32981228,2022-01-01
Shell Brasil,355768.727329824,16089.2483280645,456967.042356168,2022-01-01
Petrogal Brasil,105267.234891856,4705.10960580645,134861.480341553,2022-01-01
Repsol Sinopec,65874.3831150027,3223.73142516129,86151.0412702964,2022-01-01
TotalEnergies EP,62669.5556104913,2596.28541193548,78999.6975573372,2022-01-01
Petronas,41483.6722866016,464.417971612903,44404.7730886322,2022-01-01
Equinor Energy,32085.1816009331,1110.23624193548,39068.3566178213,2022-01-01
CNODC Brasil,24983.6579898061,1143.96971870968,32179.0101662434,2022-01-01
CNOOC Petroleum,24983.6579898061,1143.96971870968,32179.0101662434,2022-01-01
Petro Rio O&G,15776.3973897343,86.6951161290322,16321.6931981139,2022-01-01
Enauta Energia,6399.35932656921,1493.98872,15796.2645175124,2022-01-01
Trident Energy,14554.4175646415,168.159286129032,15612.1075241287,2022-01-01
Petro Rio Jaguar,12979.2676836809,161.744479354839,13996.6097273718,2022-01-01
Karoon Brasil,13077.7010939642,85.5015483870968,13615.4895880249,2022-01-01
Potiguar E&P S.A.,7777.27444930997,460.314428064516,10672.5647420944,2022-01-01
ONGC Campos,8095.74366601608,82.0386429032258,8611.75114253522,2022-01-01
Perenco Brasil,8203.99025728295,43.8780093548387,8479.9745993031,2022-01-01
QPI Brasil,6896.37423484032,69.88477,7335.93616003402,2022-01-01
